Environment_State,Opponent_Strategy,NPC_Action_Type,Sensory_Input_Level,Decision_Time,Policy_Confidence,Reward_Score,Human_Likeness_Score,Behavioral_Diversity
Chaotic,Defensive,Hide,0.4584664245692578,1.4191300841283179,0.7308796233222077,3,0.4626103032569784,0.838352904049016
Calm,Random,Attack,0.03798156328985347,2.0885315745075674,0.7007255212842638,92,0.8183005094393818,0.6542299779998744
Combat,Balanced,Hide,0.745860038627012,2.739617801116494,0.5890200909809116,40,0.6833263626277299,0.27542990363947284
Chaotic,Aggressive,Communicate,0.549322479403174,1.9531932608532705,0.9386648132933723,44,0.18356411421693286,0.967739954659086
Combat,Random,Defend,0.057741051869173776,2.8652517837693754,0.34985438418085446,49,0.8209192136130002,0.3215418323978714
Stealth,Aggressive,Explore,0.6807558929604856,2.656685355646193,0.24380193771017955,78,0.4288843893947102,0.9982340258287203
Chaotic,Balanced,Communicate,0.4667820772311879,1.7950494070392917,0.6559033130983996,27,0.1889856599711751,0.9961636931702632
Chaotic,Aggressive,Communicate,0.034461259425,2.5179966576645993,0.19881406093740295,41,0.28179735039649245,0.1912105177467418
Stealth,Random,Hide,0.9696077268480954,1.9634750699385388,0.3150105071834246,79,0.26752703024834235,0.31274111618840017
Chaotic,Aggressive,Attack,0.9491121430894405,0.32781770967880874,0.22460244007488483,75,0.5192069746034601,0.4860441984846542
Combat,Defensive,Defend,0.5129024161471976,2.247637697452579,0.06915356771850123,68,0.2343700906778755,0.664100671147891
Calm,Balanced,Attack,0.0936724207059102,0.375234479675304,0.8274987416356734,97,0.12356648740157616,0.5280474490037993
Combat,Balanced,Defend,0.7546212215985918,1.822840063652166,0.2545405429216612,0,0.12369085061376073,0.9694414691322568
Calm,Balanced,Defend,0.49193110010572905,2.1376565969888635,0.4730275033430207,38,0.5832761971390966,0.7239891642356915
Calm,Random,Attack,0.3024474782893799,0.2929300638114802,0.04331527325431195,95,0.7347592888493786,0.2120448493829744
Combat,Balanced,Communicate,0.49141817752855677,0.7693044963869421,0.6993394662526431,89,0.3215330088383408,0.10509755021363831
Combat,Defensive,Defend,0.5224441454054645,2.7554494735587847,0.3305610023062908,16,0.03465070981401708,0.6884012907093567
Combat,Random,Attack,0.5627116990223392,1.8873120274753994,0.74473672782921,90,0.12722488693701073,0.158452440180763
Combat,Defensive,Defend,0.44122371365532653,0.8142294545505415,0.4124030604678661,87,0.9146945603370571,0.7876768403357541
Stealth,Aggressive,Explore,0.6057553031390567,2.1029713363292193,0.19575560640562462,34,0.493543659589453,0.31103666726033696
Chaotic,Aggressive,Communicate,0.9187347106063773,1.8306516178888999,0.5131750822820359,45,0.45357280961517477,0.3268932630556065
Calm,Aggressive,Hide,0.36226808709859115,1.5545695297620503,0.1305045596374398,41,0.038049178310090914,0.010798392389511968
Combat,Aggressive,Defend,0.7257164632199491,2.930942227465443,0.44053915987299475,38,0.7286370223168991,0.7010112670950407
Combat,Defensive,Explore,0.8944525568242322,2.0820159544817756,0.31730547742048654,89,0.5280680809320789,0.11326975306468579
Combat,Random,Hide,0.4559792757599369,1.1887792180369467,0.9119595841996332,48,0.20208093608652078,0.7728805774635181
Stealth,Random,Hide,0.4434558363819041,2.4202129530229173,0.06092872172071995,61,0.11007376018105719,0.4918678219172068
Combat,Balanced,Defend,0.6021169853547795,2.6652915494714446,0.694017414105742,37,0.3833878636319985,0.7842798149545691
Combat,Defensive,Attack,0.5914067594224881,0.46313962259881114,0.1827511659874359,22,0.8371619641950256,0.5839265391977413
Combat,Aggressive,Defend,0.806589342326277,0.6816036357512728,0.31904507433223983,21,0.8652945592010245,0.08243327201899076
Chaotic,Defensive,Explore,0.4764833837782927,0.7270583264705611,0.41551406306206595,3,0.6028463803956364,0.7656523367051831
Stealth,Balanced,Hide,0.9961229496394411,2.1045142472209672,0.9080150893749742,48,0.7275364272301427,0.06979948489474974
Combat,Balanced,Defend,0.05947156886728078,1.8488147096545218,0.24257826607382516,58,0.11515578740287036,0.47870172056933225
Calm,Defensive,Attack,0.0031678485807017376,1.8950755376259059,0.09130880254467022,72,0.5881260654678548,0.1723492141449633
Calm,Defensive,Defend,0.6401983115596238,2.8282425690995527,0.3186896039905236,67,0.6669657034871818,0.752335177977885
Calm,Defensive,Communicate,0.2984349123618767,2.350143445141187,0.10467597053553335,70,0.2007128429137922,0.9115912278061266
Stealth,Random,Attack,0.2403823886994838,0.4710170810841712,0.1285964859605525,86,0.8801547329102589,0.5541261633582742
Stealth,Aggressive,Explore,0.31189908000428046,1.107770539033025,0.5738505979750267,1,0.19499673752101976,0.5271472942991805
Calm,Defensive,Hide,0.2560475651049543,1.3626415739096334,0.06090193309949332,48,0.3134773598464504,0.7639631963256179
Combat,Defensive,Defend,0.03079004966044785,1.2482886073680544,0.030930881393566034,87,0.6205568470234586,0.005078812975727209
Stealth,Defensive,Attack,0.9715330423905887,2.0409949665694493,0.7144141014704978,94,0.6383500651307308,0.9177586426351607
Calm,Balanced,Communicate,0.22074548845278175,2.6864899994440314,0.3616470948410445,30,0.6993847409873672,0.1974488170911317
Calm,Balanced,Attack,0.7340297625893063,0.9875492442160851,0.12537534923387328,39,0.11201171306820568,0.9841188838262372
Combat,Random,Communicate,0.7625963946941753,1.7004436956214384,0.25361277085970824,47,0.8494644299285553,0.7362539479604622
Chaotic,Aggressive,Explore,0.9292573980072293,2.3892873235493983,0.642086507352399,50,0.5328471322832599,0.774251147700671
Stealth,Random,Hide,0.030549457093379973,1.3070323706515132,0.2755365671408512,42,0.47132179410506836,0.6562029803736066
Combat,Aggressive,Explore,0.8720483384470077,0.5875425723579579,0.4945211251204079,97,0.9810976245135096,0.4716631827851603
Calm,Balanced,Defend,0.5272261808398002,1.4773577992648699,0.12169530672667228,54,0.7403782969410198,0.5716276933611655
Calm,Balanced,Attack,0.6325441099658279,0.2601453101547826,0.588093637605447,87,0.11800602661937487,0.046402886015125655
Combat,Balanced,Communicate,0.6444702771210337,2.832912016606603,0.31607768384326407,48,0.7565391672262407,0.6239595094320143
Stealth,Random,Communicate,0.8197978049847275,0.31698149506542184,0.6269684345287165,89,0.09524893397286949,0.6260981019870467
Chaotic,Defensive,Attack,0.3334073221591105,1.3715244742266768,0.8083948823040229,79,0.027470562512984853,0.8912007974018095
Chaotic,Defensive,Attack,0.7330511898599934,1.636655657156726,0.6116464193899924,56,0.4036258952698971,0.5056563574302194
Calm,Balanced,Defend,0.5285781097221971,2.957381113633128,0.29574756259502066,76,0.9935781728192187,0.07714437408606101
Stealth,Defensive,Explore,0.7933940143053477,0.5814632885642963,0.2557437015483004,14,0.17488393619486264,0.3061959204820812
Chaotic,Defensive,Communicate,0.9905460327701334,0.4318514039758399,0.327420958733448,26,0.67264434352679,0.6556294121143175
Stealth,Random,Defend,0.20065101740376123,0.1252478264813764,0.16462051323650484,67,0.17339606620611936,0.2392588627514639
Stealth,Aggressive,Explore,0.9946486415599979,0.5511571669209767,0.18117185085002008,79,0.7247869749583861,0.2805278218554009
Calm,Balanced,Defend,0.089812154282774,0.7010916392962361,0.7906911019001679,63,0.5053536682378261,0.8204690163608535
Chaotic,Balanced,Communicate,0.002317547904813866,1.9286847305909678,0.38473257650744497,93,0.6799717100893763,0.584319731762709
Combat,Random,Attack,0.04416193617783126,0.7371496921350611,0.43599518057058584,29,0.2028731759142346,0.5085274317735725
Calm,Random,Attack,0.3417824047367617,0.1595103627150431,0.5940494655668112,35,0.745628332520502,0.31845196680580434
Chaotic,Defensive,Explore,0.6329063306784342,2.4971932019572174,0.5896534951515476,66,0.9956190596227067,0.7309280359330333
Chaotic,Balanced,Hide,0.06902954088784963,1.1602275329115037,0.06737687152192573,85,0.6656505006259598,0.2877184344900293
Chaotic,Aggressive,Explore,0.00566581452956727,1.1257203910841285,0.8315407863376656,85,0.4934799980728777,0.7370635176441752
Chaotic,Random,Hide,0.9370910284587948,0.977189184586987,0.17732655322393942,48,0.9231739886192648,0.070101480267442
Chaotic,Aggressive,Defend,0.8219266359399297,2.9285825037246207,0.7230716360496688,75,0.0158518422318763,0.8645413415820836
Stealth,Aggressive,Defend,0.809183171139031,0.5933347101969163,0.7726709881281666,54,0.7299235192858211,0.4995664633759328
Calm,Balanced,Communicate,0.8844242755019771,2.704890385464382,0.7148995340913137,84,0.8887465168138129,0.43850801669897
Stealth,Balanced,Hide,0.7000342727721044,2.352729663205675,0.5789776465541452,55,0.06167458362095746,0.6110234115419245
Combat,Random,Communicate,0.10440412974808144,0.32179187094800793,0.01460899710888286,67,0.4500641704157582,0.6241920728962704
Chaotic,Balanced,Attack,0.39910018807372305,2.961514394352461,0.3603754923631707,94,0.2047194539499989,0.13203517688999555
Calm,Balanced,Hide,0.7231494864646295,0.8869612942631305,0.6048394293625812,43,0.5665181655878301,0.7562335898162132
Chaotic,Balanced,Explore,0.2803344607915209,0.38589048836499573,0.3874512959225387,30,0.6495429586036605,0.2759282979500629
Calm,Aggressive,Attack,0.6874063641362376,2.5050112789647025,0.8634798949128131,57,0.302623182928755,0.904961880169914
Stealth,Random,Attack,0.02449844826765235,2.1493590476653295,0.30880227534961535,86,0.45998166967810084,0.8178506634148325
Calm,Defensive,Explore,0.3061373408795932,1.8899345370459124,0.29353479245866043,52,0.2793394852765595,0.3462660415347485
Combat,Aggressive,Attack,0.5491303362771727,0.5523445047269061,0.26599769309265797,83,0.3693911644551138,0.8077392932007145
Combat,Balanced,Hide,0.6320898295062423,1.4876387371422894,0.3327808689607955,78,0.15953995668842358,0.3563904992999042
Calm,Aggressive,Communicate,0.5770406644619108,2.36361247797292,0.5574049643141872,22,0.8855594435856314,0.10094768163604062
Calm,Balanced,Attack,0.6977562760734295,0.9805094206171366,0.7070152942725908,27,0.010010410559136429,0.961888238725708
Calm,Balanced,Hide,0.00608874823983907,1.0039005026936203,0.6625679177387851,15,0.8824091864437885,0.65260201521544
Calm,Aggressive,Defend,0.10094119997752149,0.10910862753955414,0.8077178199814796,36,0.5716788783497385,0.4560995266625917
Combat,Random,Hide,0.8689442522791451,0.6053058647716006,0.8859139954974249,20,0.3316578441770175,0.39777335153103965
Chaotic,Balanced,Communicate,0.6817486440901612,2.6386763128533195,0.8160790423433513,78,0.7230571254603297,0.324705334258264
Calm,Random,Hide,0.1129316426860113,1.3810648257493505,0.018945403374354575,16,0.5077521518626643,0.9814475954291293
Calm,Defensive,Explore,0.8420744373985792,2.9542800477798585,0.7359179535519887,36,0.4991086581076065,0.1347472651309074
Combat,Balanced,Communicate,0.2422312178245669,1.2475530943639985,0.2083995736183316,76,0.11014228291896644,0.3148050589205683
Combat,Random,Defend,0.4782598841952235,2.1740407188627,0.13292804270798264,18,0.3895160259454087,0.4854976402826635
Stealth,Random,Explore,0.1451965128846603,0.9175652244237145,0.6384887847991355,29,0.24106434585673664,0.4779995450543114
Calm,Defensive,Hide,0.7101100564217067,1.1550479593087073,0.3197431954076949,44,0.015695905596279647,0.47136648440784346
Stealth,Random,Communicate,0.6668544210142678,0.6531053640135944,0.05711716337044326,17,0.36009963078211327,0.17578381583038183
Combat,Random,Defend,0.21111247116613618,1.1064808686482455,0.13762973439836135,77,0.08982212942560475,0.14493252710950055
Combat,Defensive,Explore,0.8634007668570018,1.686988809219865,0.0009294168699610639,61,0.2568300377251852,0.25476758632862007
Chaotic,Balanced,Defend,0.4013060242197122,2.9761413548398234,0.9032236273447073,35,0.09251662118309445,0.914526153802056
Calm,Random,Hide,0.2925150910707418,2.0261849679081783,0.02461798384123859,99,0.10094162555639885,0.11305296783451013
Stealth,Random,Defend,0.15232958946453545,0.6778132677841107,0.20945576950951106,83,0.19901129441518828,0.7574251033733248
Combat,Random,Attack,0.26616801251553746,0.2303881806154983,0.41626278068790734,51,0.9998492444864002,0.7575483931333713
Combat,Aggressive,Explore,0.022026921223816998,0.4664337958120808,0.3565713259508191,18,0.002184142857248772,0.8097704038972623
Stealth,Defensive,Defend,0.5832574924561156,1.7314100836918374,0.9117258769127757,43,0.6386726361204053,0.8866154889893555
Chaotic,Aggressive,Hide,0.8422307463439479,2.3189649535686225,0.040288945734542114,6,0.14124369802655734,0.26303617753893027
Combat,Defensive,Hide,0.5489804494416418,2.827215701172166,0.5122147076770516,43,0.9206281367107758,0.22455946926889636
Calm,Balanced,Defend,0.21927396192387572,0.14588719879078038,0.680479462524374,67,0.09363289333362923,0.4655056665274797
Combat,Balanced,Hide,0.03366917821387272,1.6160044105294225,0.9316979736811688,33,0.9550631871262365,0.26508916875203614
Calm,Random,Communicate,0.21462807325880284,1.4655153330472126,0.620371252123721,65,0.6109263874834779,0.7343099889831075
Stealth,Defensive,Communicate,0.4161214280710923,2.0025595637295415,0.8037552360117627,68,0.001268076915490246,0.6359395767414336
Calm,Balanced,Communicate,0.7596114286997965,1.7227786779494916,0.0837249378453484,54,0.894007197916806,0.8749876880526515
Stealth,Defensive,Attack,0.1878428525377741,2.0924135366891936,0.38593951093692735,9,0.5217118013669183,0.08273830348707156
Calm,Balanced,Defend,0.7197914533546861,2.008439495772652,0.37394713447906747,95,0.26266973533048454,0.9150833333580748
Stealth,Aggressive,Attack,0.8669334683518837,0.43933400208804396,0.8862882164557176,41,0.7672791775156301,0.29334862667008954
Calm,Balanced,Hide,0.45394684810835706,2.4191819494942868,0.15137117126327493,40,0.92666555388687,0.490694345926984
Chaotic,Aggressive,Attack,0.8214319916425933,0.45737446957734207,0.15188617233663027,76,0.4836908231467939,0.4386114359396437
Calm,Balanced,Hide,0.5546573480350956,2.125738813106498,0.32855814988579846,68,0.3155534744431109,0.7603116511044239
Calm,Random,Hide,0.637090837080905,1.3068215661577596,0.05446604736683758,9,0.7889451239349268,0.42033330943184255
Chaotic,Aggressive,Explore,0.5262784603382027,1.590167130272134,0.18245804065249005,9,0.6817854977884547,0.9435531456494094
Combat,Balanced,Communicate,0.46317271675134175,2.7195642416895605,0.9652096385457352,90,0.8887524837502724,0.9025338826385755
Combat,Random,Hide,0.23465344177584935,2.680662806773111,0.42818393986717285,59,0.692514012761193,0.8721611519695065
Calm,Aggressive,Explore,0.30319405946104605,2.4717832863995857,0.6320192084224364,50,0.2435283388995363,0.0712583326482279
Chaotic,Random,Communicate,0.289970118943609,1.5794303033233374,0.7261112593446369,20,0.931659249759019,0.8542580615539395
Calm,Defensive,Hide,0.5632889309538147,2.235095449388116,0.3669614070072005,7,0.10483574720599131,0.7816354454432105
Stealth,Defensive,Hide,0.11995369302388992,1.5874014610045473,0.14722707441051697,64,0.26794275010684787,0.103512947006131
Stealth,Aggressive,Attack,0.9167916907023351,2.6218576391768544,0.20658101622178082,91,0.5201946077238856,0.10741432543622187
Calm,Balanced,Attack,0.7206551452831133,1.2680499163754098,0.31326647658061035,77,0.5657420260709014,0.10116381151754117
Combat,Aggressive,Communicate,0.40144563091319363,2.913682498803143,0.6360684203522257,84,0.015310586626905431,0.01133259320448754
Combat,Random,Hide,0.15862414452637796,2.803735998863745,0.3982805490890544,29,0.78057272582094,0.5486343051945836
Calm,Balanced,Defend,0.8819921697216359,2.250647596410178,0.006814697900128119,84,0.3616073184253895,0.9733942914360433
Calm,Defensive,Attack,0.8237780901011652,0.9103060641106088,0.5234071850674719,48,0.4064185410021378,0.43868470289979355
Stealth,Balanced,Communicate,0.7217215527171793,0.48179540750044936,0.9215133919074179,8,0.8093695444369458,0.5407575018873564
Combat,Defensive,Hide,0.27154704741124236,2.5786400052702727,0.812077611008679,16,0.37928339172754455,0.9679697967699555
Calm,Balanced,Hide,0.40244663743366893,0.5793766298000876,0.8252113712596311,68,0.04722487649475482,0.2551822287742307
Stealth,Balanced,Defend,0.10274825245242336,2.5773562880922736,0.7950580176061312,57,0.1764397704703503,0.8584702525982629
Combat,Balanced,Communicate,0.18903952472753172,1.5232185194658454,0.32373082561042366,56,0.9559031723881823,0.5463904672117361
Chaotic,Random,Hide,0.7830166373167329,1.2790146730435024,0.765193833754392,61,0.07040536240251416,0.5694765146630107
Stealth,Random,Attack,0.7150387188506838,2.7192532586198443,0.143161357811193,94,0.3549312009680162,0.34317385720728355
Combat,Aggressive,Defend,0.5934857629759347,1.851167849366806,0.6577161472759535,51,0.5031791670513446,0.5615843609669081
Combat,Aggressive,Communicate,0.8957267259261729,1.7721806206761817,0.6415685666849944,60,0.49328082733856005,0.07314250947828393
Stealth,Defensive,Defend,0.5832665178130454,1.7204212394107532,0.02556979908973467,39,0.003959943012142753,0.7646435726141122
Chaotic,Random,Attack,0.4669679999636107,1.1763915964566412,0.7879701335909316,37,0.5011627314574904,0.28468776154427167
Stealth,Defensive,Communicate,0.3403707463057627,2.378365000234469,0.9032481050951305,42,0.3837724579774092,0.887608329493955
Combat,Aggressive,Defend,0.9404485057361726,0.8331154876457416,0.26741527847210766,62,0.9720793354745572,0.36785069460745845
Calm,Defensive,Explore,0.0827154615243535,2.8227953841196975,0.8123907241861509,18,0.15915908399382983,0.1428241104868826
Calm,Aggressive,Attack,0.9308873720608084,2.6925570946361863,0.0824059718619482,99,0.354154196759495,0.695881574368485
Stealth,Random,Attack,0.8267146599310183,1.0786929444572046,0.599967858261066,49,0.41948148508981975,0.16457814471350285
Combat,Balanced,Attack,0.1299299245357013,2.215444932511825,0.48564686533427714,32,0.3906935371009488,0.7536805155429904
Calm,Random,Explore,0.5649843576752536,1.7623472639038154,0.545923533309,12,0.6658308276518625,0.9681122364061165
Combat,Defensive,Explore,0.8665479817490869,1.0791829757977804,0.9262052018843451,77,0.21551285754776883,0.7795528687952618
Stealth,Defensive,Hide,0.5718091636071537,2.9667127791867953,0.8713152472468535,96,0.22107155281399182,0.022449248431324675
Calm,Random,Defend,0.9071998215606223,0.17318830295996618,0.785083657239757,61,0.7292109485008531,0.5998857880527747
Combat,Random,Hide,0.9429838168160425,0.8326734888017312,0.273698457678371,92,0.5002905186781796,0.6954106709697243
Calm,Aggressive,Defend,0.4223845221843059,1.6082147772223363,0.9118186286860916,42,0.4151556760573104,0.8254583257962852
Stealth,Defensive,Explore,0.3773136614063236,1.6136637100878353,0.09750769246387525,48,0.1692030516772518,0.056002308939000156
Combat,Defensive,Explore,0.9363211539691568,1.807905917342136,0.8533292165587878,35,0.1875272229121666,0.48010782795228635
Calm,Random,Hide,0.6751400611496681,2.279860898866466,0.3281600723536078,9,0.010551636815900545,0.5353708726383943
Stealth,Balanced,Communicate,0.11602268134816929,1.9080857085059595,0.053772311661983374,94,0.09142626886170924,0.16912486264417803
Calm,Defensive,Hide,0.042291749222681196,1.8408162355313074,0.6693569842407483,5,0.556838694690241,0.3224498097106496
Calm,Balanced,Defend,0.5646290509972631,0.25519194244782556,0.23127992831595545,56,0.8918731300084098,0.4402217262561652
Chaotic,Random,Hide,0.9301709654384246,1.191937834588965,0.24357112586463192,0,0.28716476513055744,0.8332096879578015
Chaotic,Random,Attack,0.8442487024058184,0.7729616451333524,0.3060471662287715,70,0.32774722589612815,0.9294075660702069
Stealth,Aggressive,Defend,0.6758477464643364,0.8695733236457287,0.06368476750251673,57,0.1156056106115122,0.6284228289176729
Chaotic,Defensive,Defend,0.13911584889108752,1.7075786755870002,0.17712714419825404,90,0.38863094560710276,0.3949451860214621
Stealth,Balanced,Communicate,0.2542313837486956,0.6785654132958644,0.005139627585560302,20,0.03722170456932916,0.25403101779898596
Chaotic,Aggressive,Explore,0.8755112265526162,0.9524523929490027,0.4454095211057868,91,0.9176006962619002,0.9821351844361504
Calm,Defensive,Defend,0.18280723665690046,0.7875456547002863,0.08425537741797129,79,0.6731113481245287,0.9830199980763584
Stealth,Aggressive,Explore,0.27843940825043456,2.850658535332765,0.682652605044199,55,0.9907488093932189,0.9249769482350347
Stealth,Random,Hide,0.12960065119544195,2.839530623296176,0.23562285119164839,86,0.8828231626784937,0.7856691498778192
Calm,Defensive,Attack,0.6761082314144111,1.86883051992855,0.9435741440351771,19,0.47299059369815266,0.32577954374561824
Stealth,Aggressive,Communicate,0.9439823053632096,2.7811151593225096,0.8712516273986526,53,0.5196850311503769,0.8170004834976307
Stealth,Aggressive,Explore,0.26896803159538596,2.378856671858282,0.28944089496820824,24,0.19057604651719384,0.40879301727117257
Chaotic,Balanced,Defend,0.4754066078500737,1.8108488601252455,0.7832154546566787,27,0.4620393428395556,0.3267730981550452
Stealth,Aggressive,Explore,0.6343397397112043,0.11866211334070757,0.8032449046648062,4,0.9030278734928117,0.7448653584662795
Combat,Defensive,Defend,0.9994662482156307,2.3402972296302718,0.9865631141144104,20,0.05085342363582113,0.07965392762042289
Calm,Defensive,Explore,0.10480806499757211,2.13721619060656,0.597839986845685,17,0.8635568029983097,0.04856272329566169
Chaotic,Balanced,Defend,0.49857079950570915,1.8842355945190006,0.08196573464366219,46,0.34094780164260974,0.4479536971811856
Chaotic,Defensive,Hide,0.38512011990250006,2.305230503879168,0.646837228926381,69,0.8995127650963098,0.4456388008221619
Combat,Random,Defend,0.8658201652223552,1.5874742778468205,0.6249797483760352,56,0.9408799063414847,0.8956441530638349
Calm,Defensive,Defend,0.4759677310116559,2.141841486831883,0.6383505774204318,92,0.6708648870019059,0.1261530962878168
Calm,Defensive,Attack,0.11097752458514809,2.8119990515068305,0.3071456481042115,18,0.6644237865926779,0.12328392745241279
Chaotic,Aggressive,Defend,0.6344241452865836,1.1898345459536503,0.8596795850803329,96,0.4527543377087401,0.14745260047490116
Stealth,Aggressive,Attack,0.7707806182638798,2.1535533212118136,0.9594721829554119,64,0.8355402245437075,0.029736261294602606
Chaotic,Defensive,Communicate,0.0028812516656145926,1.4794946722317803,0.21771251297815153,2,0.9616127584332832,0.07173173781490838
Calm,Balanced,Attack,0.8589566854206295,2.0557589902605464,0.08815215813664445,41,0.7750818003391192,0.659869866829039
Combat,Aggressive,Hide,0.18602300000566563,2.312390673107656,0.19453503316848408,20,0.6219367337567092,0.4315843291175092
Chaotic,Balanced,Attack,0.5520693646533779,0.23181225126380828,0.8205521392557188,98,0.6067928958213368,0.7636030670880136
Calm,Defensive,Communicate,0.41579750068745014,1.9751412874511196,0.6766446348198475,39,0.8494699015836623,0.9925977185816602
Chaotic,Defensive,Hide,0.7196538166105304,0.7575494347801393,0.6360473423391266,66,0.5412037657712984,0.6590346810990013
Stealth,Random,Explore,0.37116161478574183,2.0430943596419437,0.4017931351094245,24,0.8038598862488227,0.050455570620123735
Chaotic,Aggressive,Explore,0.8697631766817108,1.4581575392080592,0.5778279715114357,54,0.5088852551742458,0.10456286475434151
Chaotic,Defensive,Attack,0.7304963609587902,2.343302951408173,0.3078741252743674,83,0.06244427497392413,0.8810040848147078
Calm,Random,Attack,0.6477131710629215,0.4578623640962296,0.4772000794179613,51,0.38394700890415523,0.5274959445582615
Calm,Aggressive,Communicate,0.7962405955628543,1.9163348198029657,0.7930630283706559,43,0.4444409576714987,0.82483715939574
Calm,Defensive,Communicate,0.7540230349283823,0.9075651138899017,0.9812415974554621,97,0.1416172449866172,0.856612336224926
Chaotic,Defensive,Defend,0.03593867492155334,2.5736477864587153,0.9324889235898018,84,0.10249632918921281,0.9276745414995192
Stealth,Aggressive,Communicate,0.39473435384482813,2.7923121663452917,0.9338659428462488,55,0.5354649496569541,0.9498292054863657
Combat,Aggressive,Defend,0.9308072973164898,2.9895550516692606,0.4022237348471124,54,0.08514363655608215,0.5548257965033062
Combat,Aggressive,Hide,0.12572426899222622,2.4084214670391217,0.46878988050679093,86,0.30294516789008397,0.34102017225603387
Calm,Defensive,Attack,0.7370965504320512,2.285828804241213,0.7056353963689815,69,0.744596975963076,0.9618648743479986
Calm,Defensive,Hide,0.9745918113353297,0.7249522007158979,0.9221919280512842,76,0.9644321795679808,0.5474064060012253
Chaotic,Random,Communicate,0.052198629044971634,1.0744204710713154,0.14199425935208465,86,0.7178705805519285,0.06425272295461104
Combat,Balanced,Hide,0.6821938806266105,1.4504793711106108,0.30424186382719576,72,0.9926255484528702,0.642776550059865
Calm,Aggressive,Hide,0.4681541413010304,2.342805038568524,0.13924684459410952,80,0.6983379712794027,0.5876847503950108
Stealth,Defensive,Hide,0.5791752553747221,2.753401008726109,0.6120085299594553,65,0.2937944706543275,0.895792872894706
Stealth,Defensive,Communicate,0.08534133648432485,0.6485033900666554,0.30630099688753754,18,0.6720525405053619,0.6531871891578125
Calm,Aggressive,Hide,0.04300695186693948,2.774865705543298,0.32610785251257346,82,0.7021567651969038,0.3490524244615514
Calm,Balanced,Defend,0.6668666605509217,2.117311491826768,0.07091595948797924,6,0.3717269846164606,0.9662257257058204
Combat,Aggressive,Communicate,0.8233094298207179,1.871235118986612,0.34979606180759193,62,0.017713850609389015,0.8016194859820336
Combat,Balanced,Hide,0.7820153349329673,0.6795396867176245,0.8624965074015853,41,0.703199784775487,0.6304176183813543
Chaotic,Defensive,Communicate,0.5438057278662374,0.2610225951465366,0.23307281189083495,41,0.02170009527554162,0.2929252034031229
Combat,Balanced,Explore,0.09986682113617817,1.7485482056730257,0.6951874662100657,58,0.6311880780600712,0.37354029631429553
Stealth,Random,Defend,0.6880444438360138,1.989395481653788,0.6296283449385927,19,0.16361648874255508,0.6699699240966567
Stealth,Defensive,Hide,0.24188888355414595,0.7112662031285958,0.8634846083691153,72,0.5656035277480433,0.07198081846332172
Calm,Random,Explore,0.9110687027673836,1.7137229968938237,0.13228794765103824,16,0.5039130253806,0.25668059165026347
Combat,Aggressive,Explore,0.8382653595457049,2.5838308680114634,0.9775899603450432,26,0.013513642306182572,0.713900933396598
Chaotic,Aggressive,Communicate,0.7093829670873909,2.521691241819558,0.5826286460403656,46,0.36286581699510345,0.4800185098446209
Stealth,Aggressive,Explore,0.9488459558311304,2.789330023700262,0.9954741523468144,1,0.6010911673963028,0.4023935648144301
Stealth,Balanced,Defend,0.03142182151127293,1.1610688477149533,0.9115147258658508,62,0.8486065518987798,0.1514576224004145
Chaotic,Defensive,Defend,0.736200425060762,1.0223437603976642,0.2215172721131058,61,0.8886421138365173,0.4418490344777326
Chaotic,Aggressive,Attack,0.33024277933640533,2.273335417344345,0.056162009903313104,99,0.4838499700332233,0.7706919707602339
Stealth,Aggressive,Defend,0.9060658856863653,1.3502259747813146,0.25563909379536154,18,0.7284224872994381,0.264012846071893
Stealth,Defensive,Explore,0.2666751966619776,0.3538911256805638,0.5275636489994199,16,0.31645457653345765,0.005398542183677413
Chaotic,Aggressive,Defend,0.724856499315017,0.9201232789444491,0.17159636706519,68,0.34218640575865744,0.6685049011509828
Stealth,Random,Communicate,0.8776470196507814,1.3138886280413185,0.1674597445179885,38,0.19446351918231375,0.9726266044325526
Calm,Defensive,Attack,0.041656818382682426,0.9482976338811308,0.4625935471051531,81,0.5619481099932393,0.6068265635885829
Calm,Defensive,Explore,0.3976475795920361,1.0633961557472327,0.03326797116935842,70,0.3145641509273652,0.11992185892713014
Chaotic,Defensive,Attack,0.7623090320219387,0.9519501279057332,0.12188808253227046,80,0.08437089643850504,0.32073309234467307
Combat,Random,Explore,0.4549188895075871,0.2203475848309304,0.41586133940794756,38,0.6850060866631787,0.8676416147202234
Chaotic,Defensive,Communicate,0.2672526297935953,1.9475746323908834,0.06312990920796646,35,0.7077532076053982,0.23256807425682857
Chaotic,Random,Attack,0.21980534882319003,1.832148019025061,0.39675505645552933,39,0.35999241877905785,0.607695903497608
Combat,Defensive,Hide,0.1315182669163779,1.9948121455881738,0.4740062659484451,44,0.0767233994560228,0.4026712082539978
Combat,Balanced,Explore,0.8571295598562823,0.6576986984975196,0.4512666140731144,3,0.4262977174034259,0.20784372141964902
Combat,Aggressive,Hide,0.575355403251556,0.9573981706762072,0.8691748574030873,24,0.44233545805021546,0.8134068935646797
Calm,Balanced,Attack,0.07638494499145598,1.8968861881402748,0.5300624550517324,68,0.668670884897893,0.7428312764656902
Stealth,Aggressive,Hide,0.3825803235706354,1.838919948533772,0.46798046247804337,29,0.3154163912586835,0.6615910659592654
